model,a,A,eps2,cs2,rho_plus_p_scaled,udot,vdot,w_phi,H_km_s_Mpc
5_Kmimic_2,0.0575439937337156930062037993955717350846618263643462185720522,0.991550564651066774328512173202217553268113082549266956263745,0.000362707490571668356557204174289258019128845207292253411566372,0.00490188632881551137453551105939679605405202028187195796089498,86.6836662855131868330400218417974832617751106999222507492261,-260.46211101203285610220177276008567915629774071272937203549,-1.27675566114431191498001802660385728128738229467743808950938,-0.000566878348488149357687700073301194049095031486727468504430760,2724.00458288653340899663256023857170698233939904208166368126
5_Kmimic_2,0.0582103217770871411842782219931993184411232965535035377863167,0.991554733773619486792572192293601266299332839483822349446017,0.000367724832115484977879977669132086247507617057942076543090060,0.00495344587329398422715387330814771619315853270726242999839441,83.7219546935855703369944276477689533641073884838536897137768,-251.56854234903357019301359939471751371544120717364015490329,-1.24613115794940324730974610952202674357600639952801948948973,-0.000760142930682247973405730808194514242953067971223873824893776,2677.30990629464537534317268544288309561587107994899554729737
5_Kmimic_2,0.0588843655355588967267098941074463101324457826748550916889630,0.991558960583734123051186841714359275399246907925801132325768,0.000372811242402090446326199259567775094625959038832349261613365,0.00500593237485626613432432110590178687190488032415202292541203,80.8612268971480619915909106601080306155599488850238908950564,-242.97809807601031866479211069752529233063419333279160052285,-1.21633192753970108372716040010566766464853571330517015335272,-0.000961999477423476506207108481743085371689574576070209406712104,2631.41731556519727358305765161981553420301567616323822299925
5_Kmimic_2,0.0595662143529010460509798282527165548220546328119654513446066,0.991563245875988565051255452171802731130306354368277530048242,0.000377967663584903602415547308857658283127246309575892794529189,0.00505935693556037757916407350144902724172255771939018339918094,78.0980434560705019805873926776352401153703391237959850726669,-234.68045632518919802278090640917042926204854195147735320649,-1.18733219434932025019627447052270921426173955234655704268411,-0.00117277800615055368209324662844822019012776397125950062778204,2586.31302151429966502035605164797578743765250363264323769216
5_Kmimic_2,0.0602559586074357746971302965735089500588251584630814386229091,0.991567590455812080315340101480555442803507980038693841342433,0.000383195050446464694353788055769743941253274741573843885251647,0.00511373084863210496327085496639530555397835495875010585900880,75.4290820222986609157928830883755411890202565699472452302264,-226.66564657772555735899940145215284096578511353421319048938,-1.15910710922965729254948645576475473441358131634410322629430,-0.00139282003666855955273295278614795590449204534541793202466910,2541.98347295331636552687940891486269301184574967816984750668
5_Kmimic_2,0.0609536897240169160390365333317090069247202878439118273769909,0.991571995139631138349705959098251901058459140736512273491540,0.000388494370561971904810952481102571014286685453563058256874996,0.00516906560114833958804416278318313057498285129081323415468414,72.8511333535947359269413286601121575481287840821469963124586,-218.92403770343643920356446364027456184688134426321753437517,-1.13163271255733543894296542797527464322693813463587268926535,-0.00162247895934766029735174493527069263633371475961158790165735,2498.41535256540612143385708499523973338251448460578379231139
5_Kmimic_2,0.0616595001861482166320348343878614766723291896638000193966395,0.991576460755017125456263771539389869234514468695103327067527,0.000393866604464785616746258834106143237481026958786094649925208,0.00522537287676806028669405896050929457562354210884617056932686,70.3610974630330616026395900704028013598968579726359381051757,-211.44632640782913664466289263858411388076787147637206129779,-1.10488589890371641074672194619791725492296266471870915109850,-0.00186212041294329698393180268846547546584851044322067427213536,2455.59557285412937552159734336171944252834012826451585940895
5_Kmimic_2,0.0623734835482419244598528295521260223470235497238628834899125,0.991580988140835981086703709512380615956519294654980269934510,0.000399312745813920097743174947826585859523516215056857004286277,0.00528266455851172560746728659761376645503697816019945292536428,67.9559798996246443044652182235316521057684856554394643094380,-204.22352607254606951806207509399891346217275953688563246334,-1.07884438319773446620385554505372346906180442780865853678959,-0.00211212267212272195138867124438622687643533239202268908852138,2413.51127216284632934767732785026155481326963639990578865222
5_Kmimic_2,0.0630957344480193249434360136622343864672945257188228724527730,0.991585578147399779117542379528108370011213957421349898976279,0.000404833801563542366308139535388772521465538295874099824994511,0.00534095273158985273730983702833095611117419978518955463173944,65.6328881556019521865391688300517232441896867170515765643987,-197.24695597581966660027383619723135935966147374596755955271,-1.05348666831683747520061217763492338149533852222867065691051,-0.00237287704476788471514327369054243502263558825905614504252244,2372.14981076365546102904525022345466021420142148098222232211
5_Kmimic_2,0.0638263486190548683892867090830149975842615998434914729855977,0.991590231636620277666583488560471655141598497210404260818779,0.000410430792134498084175275777447860267892135493491275911537793,0.00540024968628157164319514476777778305712328649085580388955106,63.3890281960478254360701989064462806611481933117374052590861,-190.50823087998824973318984525965855427088387390119316604156,-1.02879201404371376491642635741475985870713971650830243218744,-0.00264478827910810626574064019422119344501945112034890160480826,2331.49876701464418533551255376702271004476554359072215520819
5_Kmimic_2,0.0645654229034655515878214068128108407986291540034139156626719,0.991594949482164461314388232482781345840482423805641006428893,0.000416104751587884395693842389405961398127864706930235754284719,0.00546056792086395418356857269893137058414217951296995716703851,61.2217011066995963485549878382133607000572873705220612929258,-183.99925097356560329369313331099328177051681626951561409562,-1.00474040732924802401308283820018886941968029399530958071013,-0.00292827498071761199797134726273749629470715585885699835163955,2291.54593358424545372156115748930324748116188661292682471098
5_Kmimic_2,0.0653130552647472355255326844502823952893523249356942470054684,0.991599732569612099838733235602916365845685900761233135324322,0.000421856727800689708697672733868492909630312377625994119769600,0.00552192014459292919183317191937204233390880713953817062757391,59.1282998559017050742881234969839074924520757901172827814672,-177.71219215578351303384226457827783571347727929135159591535,-0.98131253380479051319849022708191145064963501227624280640656,-0.00322377003939268802032233813937486637615785370078556804805182,2252.27931374151579371482409558073859694150587078428683471654
5_Kmimic_2,0.0660693448007596006509646283635048265909565519507552233735937,0.991604581796615347815669518491892251599987256096462802902575,0.000427687782643520480704430046245354629446658926252983382282424,0.00558431928073660574367569372052346889777806597276761584222636,57.1063061668174363160291115163483115526708666732015427857926,-171.63949665193858834706157602245559847307174495608318068320,-0.958489750489346747357902256670666813669232022032548480825603,-0.00353172106590084486511401346478874301294851048325044357059956,2213.68711771117158772566046091691194787855795494825752302831
5_Kmimic_2,0.0668343917568614608362574467387613460508990246709253023800973,0.991609498073060409687651627758707069065024069688368179353620,0.000433598992160435139700511862233671996403171731615337308047920,0.00564777846966183797551040919336242332453602450139976393113894,55.1532874961430511126652987909856688296076751989959721233128,-165.77386394827264004299796663354939053823698160326337093086,-0.936254059639704984684693923176112294937434706095465730819977,-0.00385259083856977094945330244888382107052654328761826025014599,2175.75775909224129851698750783608229865537152403211657952238
5_Kmimic_2,0.0676082975391981771058991949617566948259525861302105194906507,0.991614482321231295147246184995035284970425878236426109020886,0.000439591446750905329963493311470564509248740924555588510926254,0.00571231107197487590661491599439883791768015840911622513894286,53.2668941156957066013993562041799716305121551607898029771533,-160.10824203550025321583899642091122584085151779737093039653,-0.914588083693821339079019164188430485815183059081212457608283,-0.00418685775965688235514650185427299010470028255196381290686719,2138.47985133921186979572775924697637297604640295460520327497
5_Kmimic_2,0.0683911647281429323649819293020417817582667551951143194905079,0.991619535475975689934116462120690060705883529509590244982044,0.000445666251353924730181889609030161384663806408203606837378741,0.00577793067171695771581699167762424184207757402921444988323230,51.4448562933703002977663814814774412530479215919361350198891,-154.63581895046843673181670605692906116306048954751940856110,-0.893475041259981953948404473200529004472594631576710666822803,-0.00453501632141076482672802754090357799396635189212363657286201,2101.84220430456767302361472840054336100406414702342343080032
